date,latitude,longitude,target_pm25,pm25,target_pm10,pm10,target_no2,no2,target_o3,o3,target_co,co,target_so2,so2,temperature_c,wind_speed_ms,wind_direction_deg,humidity_perc,pressure_hpa,tempo_no2_col,tempo_hcho_col,day_of_year,day_of_week
2009-08-10,33.99958,-117.41601,47.0,46.0,28.305555666666663,23.575,11.826087,11.130435,0.046235,0.050765,0.325362,0.33414849999999996,1.0,1.0431675,23.796296111111108,2.027766938148,281.291667,75.708333,981.208333,0.00018452437029751778,0.00011877308750633393,222,0
2009-08-11,33.99958,-117.41601,45.333333333333336,47.0,24.79318175,28.305555666666663,15.0,11.826087,0.045882,0.046235,0.306612,0.325362,1.0649069999999998,1.0,24.560184999999997,1.931308688148,273.291667,73.583333,982.666667,0.0002375372530757586,7.612150500842889e-05,223,1
2009-08-12,33.99958,-117.41601,52.0,45.333333333333336,27.194444333333333,24.79318175,18.0,15.0,0.047176,0.045882,0.387138,0.306612,1.0,1.0649069999999998,25.439815000000003,1.834850438148,283.541667,67.541667,980.958333,0.0004810173619838257,0.00013016802037470602,224,2
2009-08-13,33.99958,-117.41601,49.0,52.0,24.675,27.194444333333333,14.304348,18.0,0.036882,0.047176,0.3528985,0.387138,1.0431675,1.0,24.050926111111114,2.0449149,253.375,71.458333,979.458333,0.00022591053770104413,0.00010988135356389646,225,3
2009-08-14,33.99958,-117.41601,43.5,49.0,25.519047666666665,24.675,9.391304,14.304348,0.041706,0.036882,0.2446555,0.3528985,1.0,1.0431675,23.287037222222224,1.950600338148,247.166667,76.708333,980.166667,0.0003708150829412647,0.00010328806956458412,226,4
2009-08-15,33.99958,-117.41601,41.0,43.5,26.513889000000002,25.519047666666665,6.043478,9.391304,0.046176,0.041706,0.2405795,0.2446555,1.0,1.0,22.26851833333333,1.759827011852,241.125,79.958333,979.625,0.00038282602032282693,0.0001289917966404866,227,5
2009-08-16,33.99958,-117.41601,49.0,41.0,36.061111000000004,26.513889000000002,6.73913,6.043478,0.048412,0.046176,0.3255435,0.2405795,1.0,1.0,22.060184999999997,1.798410311852,267.666667,79.791667,979.166667,0.000399866017452683,7.434546082346657e-05,228,6
2009-08-17,33.99958,-117.41601,55.666666666666664,49.0,37.075,36.061111000000004,11.173913,6.73913,0.053412,0.048412,0.36376850000000005,0.3255435,1.0,1.0,22.337962777777776,1.8391373000000002,272.791667,78.25,978.541667,0.0003362507185716785,0.00012971188175830238,229,0
2009-08-18,33.99958,-117.41601,54.0,55.666666666666664,42.69166666666666,37.075,11.809524,11.173913,0.058471,0.053412,0.35346299999999997,0.36376850000000005,1.0,1.0,22.314815000000003,2.0684934118519998,297.0,79.333333,977.625,0.00019810037295293757,0.00011958198286564074,230,1
2009-08-19,33.99958,-117.41601,49.0,54.0,41.961110999999995,42.69166666666666,12.217391,11.809524,0.052941,0.058471,0.3575185,0.35346299999999997,1.0,1.0,22.523148333333335,1.8412809881480001,290.166667,78.583333,977.833333,0.00021066689055135367,0.00011996969696334285,231,2
2009-08-20,33.99958,-117.41601,53.5,49.0,45.45555566666667,41.961110999999995,17.782609,12.217391,0.050824,0.052941,0.42336949999999995,0.3575185,1.0,1.0,24.14351833333333,1.914160211852,281.333333,71.833333,978.541667,0.00047062483069475636,0.00010590649297535974,232,3
2009-08-21,33.99958,-117.41601,58.0,53.5,34.8166665,45.45555566666667,26.391304,17.782609,0.036471,0.050824,0.521377,0.42336949999999995,1.1080745,1.0,24.351851666666665,1.603350638148,268.0,70.458333,978.916667,0.00029980003401023617,7.26057040363384e-05,233,4
2009-08-22,33.99958,-117.41601,51.0,58.0,19.711111,34.8166665,17.434783,26.391304,0.039706,0.036471,0.393116,0.521377,1.021739,1.1080745,27.546296111111108,1.854142088148,246.583333,60.958333,979.375,0.00046009848635264076,0.00012080814541358964,234,5
2009-08-23,33.99958,-117.41601,36.333333333333336,51.0,20.30625,19.711111,6.608696,17.434783,0.033941,0.039706,0.2425725,0.393116,1.0,1.021739,25.787037222222224,2.119937811852,260.458333,70.375,979.791667,0.00014782848456044252,0.00011648914153382682,235,6
2009-08-24,33.99958,-117.41601,37.0,36.333333333333336,19.233333333333334,20.30625,13.043478,6.608696,0.038,0.033941,0.2935685,0.2425725,1.0,1.0,26.59722222222222,1.6462208,240.458333,64.5,979.666667,0.00025732360932930116,8.22783936003434e-05,236,0
2009-08-25,33.99958,-117.41601,44.0,37.0,11.036111,19.233333333333334,22.26087,13.043478,0.034294,0.038,0.3596015,0.2935685,1.2664595,1.0,27.592592777777778,1.671943,252.625,43.708333,980.916667,0.00022311464739646142,0.00010289088374258089,237,1
2009-08-26,33.99958,-117.41601,55.5,44.0,12.242424333333332,11.036111,26.142857,22.26087,0.033,0.034294,0.41201299999999996,0.3596015,1.3250000000000002,1.2664595,28.287037222222224,1.631216011852,228.208333,30.875,981.875,0.0003462302198868001,0.0001356083840363303,238,2
2009-08-27,33.99958,-117.41601,59.0,55.5,15.916666666666666,12.242424333333332,27.608696,26.142857,0.037235,0.033,0.487047,0.41201299999999996,1.4462735,1.3250000000000002,30.34722222222222,1.4790265,247.416667,31.416667,980.5,0.0002529340130249076,0.00010318113153756417,239,3
2009-08-28,33.99958,-117.41601,74.0,59.0,20.111110999999998,15.916666666666666,30.782609,27.608696,0.036706,0.037235,0.5598730000000001,0.487047,1.6981365,1.4462735,30.995370555555557,1.5047487,212.166667,35.083333,979.666667,0.00024552178402743993,5.663743851208616e-05,240,4
2009-08-29,33.99958,-117.41601,59.333333333333336,74.0,17.6625,20.111110999999998,24.086957,30.782609,0.045824,0.036706,0.5294380000000001,0.5598730000000001,1.6763975,1.6981365,31.82870388888889,1.487600738148,222.541667,37.0,977.291667,0.0004141227560121072,0.00012804679938326503,241,5
2009-08-30,33.99958,-117.41601,47.0,59.333333333333336,16.461111,17.6625,17.521739,24.086957,0.053824,0.045824,0.43559800000000004,0.5294380000000001,1.3381984999999998,1.6763975,30.57870388888889,1.648364488148,215.333333,35.083333,976.208333,0.00019669457747264137,0.00010554800712599713,242,6
2009-08-31,33.99958,-117.41601,65.0,47.0,20.136111,16.461111,20.869565,17.521739,0.048235,0.053824,0.4447465,0.43559800000000004,1.568323,1.3381984999999998,30.740740555555554,1.6676561381480002,234.208333,40.125,976.541667,0.00020987349452274433,0.00011916880869453889,243,0
2009-09-01,33.99958,-117.41601,77.0,65.0,19.602777666666665,20.136111,19.26087,20.869565,0.039235,0.048235,0.42545299999999997,0.4447465,1.352795,1.568323,31.01449277777778,2.151718104396,223.173913,48.791667,978.125,0.00040652776325191063,0.0001085202210895346,244,1
2009-09-02,33.99958,-117.41601,68.0,77.0,23.25,19.602777666666665,22.608696,19.26087,0.042706,0.039235,0.487138,0.42545299999999997,1.2878885,1.352795,30.87962944444444,1.599063261852,245.458333,53.083333,979.083333,0.00025417392647183947,9.816037841341666e-05,245,2
2009-09-03,33.99958,-117.41601,63.0,68.0,20.158333333333335,23.25,25.347826,22.608696,0.034353,0.042706,0.5147645000000001,0.487138,1.56118,1.2878885,30.555555555555554,1.519753488148,249.541667,47.166667,978.375,0.000353374285961519,9.021436086536886e-05,246,3
2009-09-04,33.99958,-117.41601,63.666666666666664,63.0,18.11666675,20.158333333333335,21.304348,25.347826,0.037824,0.034353,0.495471,0.5147645000000001,1.158385,1.56118,29.675926111111114,1.429725788148,249.791667,48.125,976.875,0.00014502539789549679,0.00010149966009164928,247,4
2009-09-05,33.99958,-117.41601,52.0,63.666666666666664,16.354545333333334,18.11666675,14.0,21.304348,0.034,0.037824,0.352808,0.495471,1.0863355000000001,1.158385,27.89351833333333,1.746965911852,269.583333,54.541667,978.25,0.0002036473836790388,7.383150502624094e-05,248,5
2009-09-06,33.99958,-117.41601,48.0,52.0,16.316666666666666,16.354545333333334,11.347826,14.0,0.040824,0.034,0.32318800000000003,0.352808,1.0863355000000001,1.0863355000000001,25.97222222222222,1.746965911852,248.125,59.041667,980.041667,0.00041070711935223454,0.00010246303959736106,249,6
2009-09-07,33.99958,-117.41601,41.5,48.0,16.536111000000002,16.316666666666666,8.826087,11.347826,0.038,0.040824,0.2828805,0.32318800000000003,1.0863355000000001,1.0863355000000001,24.28240722222222,1.6912346500000002,248.083333,66.666667,977.958333,0.00015107906189450892,0.00010050335326378431,250,0
2009-09-17,33.99958,-117.41601,61.0,53.0,24.03333333333333,17.1954545,29.0,19.0,0.033917,0.038412,0.4959135,0.365341,1.09375,1.0883115,28.388888888888886,1.8262762,292.8,51.681818,976.909091,0.0004162108162966609,6.480366004751954e-05,260,3
2009-09-18,33.99958,-117.41601,68.0,61.0,30.9291665,24.03333333333333,30.05,29.0,0.053929,0.033917,0.6635295000000001,0.4959135,1.1749999999999998,1.09375,28.03240722222222,1.650507661852,257.625,50.5,977.0,0.00011494982647820674,0.00014531055035917162,261,4
2009-09-19,33.99958,-117.41601,42.0,68.0,30.8166665,30.9291665,14.304348,30.05,0.045941,0.053929,0.43596,0.6635295000000001,1.0,1.1749999999999998,26.365740555555554,1.5390451381480001,242.208333,56.0,980.0,0.00021773024331338037,9.89489393995171e-05,262,5
2009-09-20,33.99958,-117.41601,38.0,42.0,24.3375,30.8166665,15.217391,14.304348,0.035941,0.045941,0.3934785,0.43596,1.0,1.0,25.869565,1.3576845937200002,252.478261,51.625,980.625,0.00042938804333058294,7.89474003237464e-05,263,6
2009-09-21,33.99958,-117.41601,54.0,38.0,23.225,24.3375,25.0,15.217391,0.030941,0.035941,0.557699,0.3934785,1.0431675,1.0,25.555555555555554,1.245849098116,259.826087,51.875,980.041667,0.00023106638105907903,8.091441678666293e-05,264,0
2009-09-22,33.99958,-117.41601,63.0,54.0,13.958333333333334,23.225,26.0,25.0,0.031353,0.030941,0.5164855,0.557699,1.2015525,1.0431675,29.444444444444443,2.194961238148,85.333333,27.833333,979.458333,0.0002592719602723655,9.440966536144478e-05,265,1
2009-09-23,33.99958,-117.41601,57.0,63.0,9.030555666666666,13.958333333333334,29.086957,26.0,0.034182,0.031353,0.5576085,0.5164855,1.8347825,1.2015525,29.595959444444446,2.151311179192,173.318182,14.583333,979.333333,0.0001223672663286628,0.00011085536108758986,266,2
2009-09-24,33.99958,-117.41601,56.0,57.0,11.816666666666668,9.030555666666666,30.545455,29.086957,0.029353,0.034182,0.56572,0.5576085,1.9201294999999998,1.8347825,31.975308888888886,1.511893812716,220.444444,20.5,978.0,0.00025973860693136755,0.00014987684377835644,267,3
2009-09-25,33.99958,-117.41601,69.5,56.0,16.041666666666668,11.816666666666668,35.608696,30.545455,0.033412,0.029353,0.6637685,0.56572,2.0074535,1.9201294999999998,29.14351833333333,1.245383011852,223.041667,27.916667,978.416667,0.0001719160974557623,6.734761068787732e-05,268,4
2009-09-26,33.99958,-117.41601,68.0,69.5,19.816666666666666,16.041666666666668,32.130435,35.608696,0.044412,0.033412,0.72346,0.6637685,1.8130435,2.0074535,29.074073888888886,1.455447988148,202.75,35.583333,979.333333,0.0003342201635225242,0.00013400648473958166,269,5
2009-09-27,33.99958,-117.41601,54.0,68.0,22.077777666666666,19.816666666666666,24.869565,32.130435,0.052647,0.044412,0.681975,0.72346,1.6332300000000002,1.8130435,27.26851833333333,1.4382995118520001,219.125,44.166667,976.875,0.0004226846116078335,9.295457571426774e-05,270,6
2009-09-28,33.99958,-117.41601,46.666666666666664,54.0,36.25,22.077777666666666,14.782609,24.869565,0.039588,0.052647,0.48061600000000004,0.681975,1.0,1.6332300000000002,22.685184999999997,1.502605011852,300.208333,64.708333,976.416667,0.0002671534645647555,0.00010026155857917934,271,0
2009-09-29,33.99958,-117.41601,39.0,46.666666666666664,32.905555666666665,36.25,11.652174,14.782609,0.033882,0.039588,0.3550725,0.48061600000000004,1.0,1.0,19.930555555555554,1.5561931,278.833333,71.583333,978.25,0.00011140175894843018,7.782797481391027e-05,272,1
2009-09-30,33.99958,-117.41601,49.0,39.0,20.788889,32.905555666666665,16.681818,11.652174,0.030941,0.033882,0.34094199999999997,0.3550725,1.2661495,1.0,21.212121111111113,1.562039241616,240.318182,57.625,979.833333,0.00044302713859760006,8.153175348260804e-05,273,2
2009-10-01,33.99958,-117.41601,51.0,49.0,5.8101449999999994,20.788889,18.26087,16.681818,0.022882,0.030941,0.29280300000000004,0.34094199999999997,1.446212,1.2661495,25.185184999999997,2.338576511852,79.625,12.208333,981.041667,0.00010126154853071588,9.580006022756001e-05,274,3
2009-10-02,33.99958,-117.41601,58.0,51.0,9.894444333333333,5.8101449999999994,22.478261,18.26087,0.036176,0.022882,0.47029,0.29280300000000004,1.8276395,1.446212,23.125,1.4104341381480001,239.625,24.333333,977.958333,0.00012312360589000534,9.64761095625704e-05,275,4
2009-10-03,33.99958,-117.41601,51.0,58.0,14.097222333333335,9.894444333333333,15.913043,22.478261,0.046824,0.036176,0.450634,0.47029,1.352795,1.8276395,19.76851833333333,1.6912346500000002,241.541667,48.958333,973.458333,0.00013324525067001295,6.673211746059328e-05,276,5
2009-10-04,33.99958,-117.41601,32.666666666666664,51.0,9.29166675,14.097222333333335,4.73913,15.913043,0.024706,0.046824,0.215036,0.450634,1.0,1.352795,16.134259444444442,2.040628038148,264.708333,62.875,973.583333,0.00010345962998818648,0.00012536002992816027,277,6
2009-10-05,33.99958,-117.41601,46.0,32.666666666666664,10.102777666666666,9.29166675,12.73913,4.73913,0.025412,0.024706,0.3446555,0.215036,1.1080745,1.0,15.416666666666666,1.4125773118520002,265.791667,58.416667,978.666667,0.0004888680983008627,7.442421904328082e-05,278,0
2009-10-06,33.99958,-117.41601,54.0,46.0,16.044444333333335,10.102777666666666,16.608696,12.73913,0.032235,0.025412,0.43605099999999997,0.3446555,1.2018635,1.1080745,16.435185,1.506892388148,255.375,63.75,977.5,0.00010376847938309953,0.0001224287701912219,279,1
2009-10-07,33.99958,-117.41601,35.5,54.0,16.140579666666667,16.044444333333335,10.956522,16.608696,0.028235,0.032235,0.3,0.43605099999999997,1.0,1.2018635,17.17592611111111,1.57548475,274.75,67.333333,979.208333,0.0003567743331824734,0.00011926712465111877,280,2
2009-10-08,33.99958,-117.41601,48.0,35.5,22.347222333333335,16.140579666666667,14.869565,10.956522,0.029882,0.028235,0.491576,0.3,1.158385,1.0,17.592592777777774,1.2794001069079999,253.434783,68.75,982.458333,0.00017524340427332592,6.96045398149731e-05,281,3
2009-10-09,33.99958,-117.41601,49.0,48.0,27.297222333333334,22.347222333333335,17.826087,14.869565,0.03,0.029882,0.5105075,0.491576,1.1080745,1.158385,18.217592777777778,1.078188711852,219.875,68.041667,982.041667,0.00014681623456986714,9.572530252674187e-05,282,4
2009-10-10,33.99958,-117.41601,46.0,49.0,34.23958325,27.297222333333334,15.434783,17.826087,0.040706,0.03,0.4656705,0.5105075,1.0,1.1080745,17.129629444444447,1.216292746984,256.571429,73.75,976.791667,0.00043034016034669483,6.747172332096037e-05,283,5
2009-10-11,33.99958,-117.41601,21.0,46.0,21.327777666666666,34.23958325,6.391304,15.434783,0.030471,0.040706,0.274366,0.4656705,1.0,1.0,16.52777777777778,1.3504155,265.041667,68.916667,976.625,0.0002256410147978986,0.00011350711804094618,284,6
2009-10-12,33.99958,-117.41601,22.0,21.0,13.430555666666669,21.327777666666666,11.826087,6.391304,0.024647,0.030471,0.316848,0.274366,1.021739,1.0,15.208333333333332,1.076045538148,219.583333,71.208333,976.583333,0.00047535771530744943,0.000145405697669024,285,0
2009-10-13,33.99958,-117.41601,17.0,22.0,5.4388890000000005,13.430555666666669,8.217391,11.826087,0.017412,0.024647,0.204348,0.316848,1.021739,1.021739,17.36111111111111,1.335410711852,214.458333,72.125,979.708333,0.00038951293683268517,0.00013875629500781884,286,1
2009-10-14,33.99958,-117.41601,15.0,17.0,8.674999999999999,5.4388890000000005,12.434783,8.217391,0.007706,0.017412,0.272826,0.204348,1.0,1.021739,18.26388888888889,1.470452261852,231.625,79.875,983.416667,0.00016663856230726985,6.712328683497996e-05,287,2
2009-10-15,33.99958,-117.41601,31.0,15.0,27.5,8.674999999999999,27.521739,12.434783,0.012824,0.007706,0.5431159999999999,0.272826,1.0,1.0,22.592592777777778,1.110341461852,192.583333,67.708333,981.375,0.00026416691264220186,0.00014064998152631808,288,3
2009-10-16,33.99958,-117.41601,43.0,31.0,12.225,27.5,31.0,27.521739,0.018941,0.012824,0.6042575,0.5431159999999999,1.6332300000000002,1.0,26.851851666666665,2.02198870314,192.565217,38.958333,978.708333,0.0003395816244163088,0.0001186170854666338,289,4
2009-10-17,33.99958,-117.41601,46.0,43.0,13.8375,12.225,27.086957,31.0,0.032176,0.018941,0.6636775,0.6042575,1.4462735,1.6332300000000002,26.412037222222224,1.09962405,199.291667,34.708333,978.75,0.0004581644998048426,0.00011370035367417157,290,5
2009-10-18,33.99958,-117.41601,45.0,46.0,25.8375,13.8375,20.304348,27.086957,0.043412,0.032176,0.734964,0.6636775,1.2015525,1.4462735,22.453703888888892,1.416864688148,233.25,56.458333,979.541667,0.00028902978952811785,5.0892774168001345e-05,291,6
2009-10-19,33.99958,-117.41601,21.5,45.0,26.8166665,25.8375,6.304348,20.304348,0.031294,0.043412,0.280525,0.734964,1.0,1.2015525,18.912037222222224,1.804840861852,271.625,71.541667,979.541667,0.00011839854725273522,5.535404528539925e-05,292,0
2009-10-20,33.99958,-117.41601,32.0,21.5,11.444444333333331,26.8166665,16.826087,6.304348,0.017941,0.031294,0.3663045,0.280525,1.1080745,1.0,18.65740722222222,1.6183549118520002,242.75,61.75,977.958333,0.0003866983669607419,6.187147877137562e-05,293,1
2009-10-21,33.99958,-117.41601,41.0,32.0,10.096969666666666,11.444444333333331,26.210526,16.826087,0.015231,0.017941,0.5220395,0.3663045,1.6457894999999998,1.1080745,20.833333333333332,1.901205997488,236.826087,44.25,977.833333,0.0002762425824322221,6.491680760789567e-05,294,2
2009-10-22,33.99958,-117.41601,53.333333333333336,41.0,13.93541675,10.096969666666666,28.565217,26.210526,0.022529,0.015231,0.676721,0.5220395,1.9714285,1.6457894999999998,20.856481666666667,1.114628838148,212.083333,42.208333,978.208333,0.0004198403660517034,0.00011666204362748651,295,3
2009-10-23,33.99958,-117.41601,53.0,53.333333333333336,14.244444333333334,13.93541675,31.73913,28.565217,0.022235,0.022529,0.7125904999999999,0.676721,1.9211179999999999,1.9714285,22.731481666666667,1.180984397488,230.826087,38.541667,979.791667,0.0003102122703121131,8.984460000746307e-05,296,4
2009-10-24,33.99958,-117.41601,50.0,53.0,17.469444333333332,14.244444333333334,26.565217,31.73913,0.033588,0.022235,0.6935685,0.7125904999999999,1.5757765,1.9211179999999999,21.898148333333335,1.1553553118520001,196.416667,39.333333,978.333333,0.0003086737856906951,7.49974722631969e-05,297,5
2009-10-25,33.99958,-117.41601,46.0,50.0,11.330555666666667,17.469444333333332,14.608696,26.565217,0.034471,0.033588,0.507337,0.6935685,1.2664595,1.5757765,24.00462944444444,2.735127438148,62.333333,28.416667,978.666667,0.00043579889611926206,0.00011337256693632833,298,6
2009-10-26,33.99958,-117.41601,49.0,46.0,6.757971,11.330555666666667,22.086957,14.608696,0.019059,0.034471,0.3730075,0.507337,1.7413045,1.2664595,24.398148333333335,1.650507661852,183.916667,14.083333,981.041667,0.00028181987919097,5.0864583338148964e-05,299,0
2009-10-27,33.99958,-117.41601,86.0,49.0,14.422222333333332,6.757971,20.666667,22.086957,0.032941,0.019059,0.5692029999999999,0.3730075,1.6913045000000002,1.7413045,17.33796277777778,2.0063316,166.333333,37.625,973.208333,0.00012975254920343624,0.0001497099648874015,300,1
2009-10-28,33.99958,-117.41601,32.5,86.0,4.0,14.422222333333332,6.5,20.666667,0.026583,0.032941,0.2,0.5692029999999999,1.7888890000000002,1.6913045000000002,15.231481666666664,2.576506861852,21.916667,16.125,976.25,0.0004622016913056401,7.69229242490055e-05,301,2
2009-10-29,33.99958,-117.41601,33.0,32.5,5.533333333333334,4.0,14.666667,6.5,0.015529,0.026583,0.2686595,0.2,2.0,1.7888890000000002,15.671296111111113,2.97734465,166.5,17.666667,982.0,0.0001832318863648769,6.84953207809518e-05,302,3
2009-10-30,33.99958,-117.41601,64.0,33.0,15.113889,5.533333333333334,30.956522,14.666667,0.012471,0.015529,0.6555249999999999,0.2686595,2.245031,2.0,16.25,1.12534625,236.583333,34.708333,985.166667,0.0004260022256333851,8.22451870515423e-05,303,4
2009-10-31,33.99958,-117.41601,47.5,64.0,13.351515,15.113889,24.869565,30.956522,0.015353,0.012471,0.6934785,0.6555249999999999,1.784472,2.245031,19.930555555555554,2.177812761852,150.791667,36.541667,982.208333,0.00042541198061894325,0.0001247381881723978,304,5
2009-11-01,33.99958,-117.41601,41.0,47.5,9.716666666666667,13.351515,24.333333,24.869565,0.022059,0.015353,0.6275360000000001,0.6934785,1.8130435,1.784472,21.273148333333335,0.94529085,127.916667,31.958333,981.666667,0.00036231032810626895,0.00013618519355686917,305,6
2009-11-02,33.99958,-117.41601,73.0,41.0,23.880555666666666,9.716666666666667,42.304348,24.333333,0.015412,0.022059,0.885779,0.6275360000000001,2.3164595,1.8130435,21.64351833333333,0.915281788148,199.25,37.083333,982.75,0.00024377837835037392,7.261193896735902e-05,306,0
2009-11-03,33.99958,-117.41601,77.0,73.0,26.67272733333333,23.880555666666666,46.0,42.304348,0.013353,0.015412,0.9824275,0.885779,2.172981,2.3164595,22.15277777777778,1.110341461852,184.875,36.541667,981.333333,0.00017038007099685136,9.213446854312675e-05,307,1
2009-11-04,33.99958,-117.41601,65.0,77.0,30.994444333333334,26.67272733333333,38.695652,46.0,0.016588,0.013353,0.881884,0.9824275,2.021739,2.172981,19.814815000000003,1.2132302618520001,230.666667,46.916667,981.458333,0.0004795139744051158,7.907093206165685e-05,308,2
2009-11-05,33.99958,-117.41601,37.0,65.0,37.20555566666666,30.994444333333334,21.434783,38.695652,0.021824,0.016588,0.5230075000000001,0.881884,1.172671,2.021739,15.555555555555555,1.1832212,250.083333,77.291667,983.75,0.0004133864533532546,8.565792542147632e-05,309,3
2009-11-06,33.99958,-117.41601,36.5,37.0,36.70277766666667,37.20555566666666,13.782609,21.434783,0.020235,0.021824,0.3663045,0.5230075000000001,1.0431675,1.172671,17.407407222222222,1.037462238148,249.0,68.75,981.708333,0.000326735040964372,9.363845589536058e-05,310,4
2009-11-07,33.99958,-117.41601,41.0,36.5,42.608333333333334,36.70277766666667,19.869565,13.782609,0.020412,0.020235,0.6957425,0.3663045,1.6332300000000002,1.0431675,15.555555555555555,1.0460359618519999,223.291667,73.583333,978.375,0.0003087446220315524,5.885585181437093e-05,311,5
2009-11-08,33.99958,-117.41601,42.0,41.0,51.291666666666664,42.608333333333334,20.391304,19.869565,0.023882,0.020412,0.7130434999999999,0.6957425,1.4462735,1.6332300000000002,16.759259444444442,1.02245745,217.958333,66.583333,978.958333,0.00041684366227187804,6.235467655860239e-05,312,6
2009-11-09,33.99958,-117.41601,55.333333333333336,42.0,27.76666675,51.291666666666664,34.0,20.391304,0.010353,0.023882,0.847464,0.7130434999999999,1.856211,1.4462735,18.495370555555557,0.8552631500000001,187.416667,51.333333,982.041667,0.0004566292996631342,8.857540842240151e-05,313,0
2009-11-10,33.99958,-117.41601,56.0,55.333333333333336,13.411111,27.76666675,29.347826,34.0,0.012941,0.010353,0.8164855,0.847464,1.8996895,1.856211,20.53240722222222,0.9088512381480001,211.083333,39.208333,982.416667,0.0001900240937093518,0.00014616528226863131,314,1
2009-11-11,33.99958,-117.41601,57.0,56.0,14.822222333333334,13.411111,32.217391,29.347826,0.010471,0.012941,0.8014490000000001,0.8164855,2.1295029999999997,1.8996895,20.0,1.09962405,248.208333,36.75,980.333333,0.0003448052255713696,0.00014515317118680727,315,2
2009-11-12,33.99958,-117.41601,51.333333333333336,57.0,18.408333499999998,14.822222333333334,21.565217,32.217391,0.023118,0.010471,0.720199,0.8014490000000001,2.064907,2.1295029999999997,16.782407222222222,1.3632766,252.916667,52.333333,975.416667,0.00017350981479466758,0.00010275630250738759,316,3
2009-11-13,33.99958,-117.41601,21.0,51.333333333333336,13.213889,18.408333499999998,14.565217,21.565217,0.019765,0.023118,0.3064315,0.720199,1.0431675,2.064907,15.439814999999998,1.4104341381480001,227.666667,67.125,975.541667,0.0002949483631132075,5.286147964621415e-05,317,4
2009-11-14,33.99958,-117.41601,33.0,21.0,19.272222333333332,13.213889,19.782609,14.565217,0.019706,0.019765,0.551449,0.3064315,1.856211,1.0431675,13.61111111111111,1.026744311852,227.625,64.5,980.916667,0.00042727262265698313,6.761141208591838e-05,318,5
2009-11-15,33.99958,-117.41601,31.0,33.0,11.99583325,19.272222333333332,16.782609,19.782609,0.023294,0.019706,0.4908515,0.551449,1.769876,1.856211,14.351851666666668,2.5207756000000003,91.916667,34.75,985.833333,0.000100133658874595,0.0001339579526723651,319,6
2009-11-24,33.99958,-117.41601,39.0,59.0,3.5454545,16.7458335,8.73913,17.26087,0.025059,0.034824,0.22590549999999998,0.5834239999999999,2.0,1.6692545,19.745370555555557,3.849755761852,44.666667,7.208333,984.5,0.00025996652121898007,0.000149330594065015,328,1
2009-11-25,33.99958,-117.41601,30.0,39.0,4.001587333333333,3.5454545,18.391304,8.73913,0.023588,0.025059,0.3125,0.22590549999999998,1.6763975,2.0,19.166666666666668,2.93876135,61.125,13.583333,983.166667,0.00024544276078905075,0.00014249771707566878,329,2
2009-11-26,33.99958,-117.41601,20.0,30.0,4.633333333333334,4.001587333333333,16.347826,18.391304,0.016824,0.023588,0.306884,0.3125,1.302174,1.6763975,19.537037222222224,2.07706765,74.041667,16.5,982.541667,0.0002592812956152952,5.983976276121875e-05,330,3
2009-11-27,33.99958,-117.41601,34.666666666666664,20.0,10.775,4.633333333333334,18.0,16.347826,0.024294,0.016824,0.49927499999999997,0.306884,1.3599375,1.302174,15.0,1.543332,194.125,42.958333,979.916667,0.0004867865856733355,9.34616932964694e-05,331,4
2009-11-28,33.99958,-117.41601,12.0,34.666666666666664,5.375,10.775,7.217391,18.0,0.021059,0.024294,0.231975,0.49927499999999997,1.0,1.3599375,12.245370555555553,1.27967945,167.875,65.708333,974.833333,0.00028360800203094423,0.0001272318123347658,332,5
2009-11-29,33.99958,-117.41601,14.0,12.0,3.0521739999999995,5.375,4.428571,7.217391,0.028412,0.021059,0.1656705,0.231975,1.0,1.0,16.85185166666667,2.5979422,35.125,32.541667,979.541667,0.0003238819433604286,5.8652568826121534e-05,333,6
2009-11-30,33.99958,-117.41601,18.5,14.0,2.803703666666667,3.0521739999999995,11.631579,4.428571,0.016,0.028412,0.2134055,0.1656705,1.136646,1.0,19.050926111111114,3.997658411852,130.125,14.833333,981.958333,0.0003747425834295385,5.504533077063002e-05,334,0
2009-12-01,33.99958,-117.41601,32.0,18.5,12.030555666666666,2.803703666666667,22.043478,11.631579,0.016765,0.016,0.4951085,0.2134055,1.554348,1.136646,13.865740555555558,1.168216411852,216.375,53.458333,979.833333,0.0003315251628136229,0.00011715684629715208,335,1
2009-12-02,33.99958,-117.41601,27.0,32.0,22.474999999999998,12.030555666666666,15.043478,22.043478,0.011353,0.016765,0.31748149999999997,0.4951085,1.0,1.554348,13.472222222222221,0.818823538148,260.875,71.875,979.25,0.0004305367140729282,0.00013526985936502986,336,2
2009-12-03,33.99958,-117.41601,47.333333333333336,27.0,35.884091,22.474999999999998,27.695652,15.043478,0.009235,0.011353,0.553261,0.31748149999999997,1.1080745,1.0,14.027777777777777,1.31826275,251.833333,67.291667,981.333333,0.0001860446590481076,5.376088188940366e-05,337,3
2009-12-04,33.99958,-117.41601,31.0,47.333333333333336,7.6861109999999995,35.884091,26.956522,27.695652,0.011706,0.009235,0.545199,0.553261,1.56118,1.1080745,13.91203722222222,1.31826275,161.0,25.166667,984.958333,0.00020769739426892243,0.0001231549916815698,338,4
